,user_id,anime_id,rating
15555,200,10714,9
15556,200,10715,9
15557,200,10716,9
15558,200,10717,9
15559,200,12113,10
15560,200,12115,10
15561,200,13601,10
15562,200,14345,6
15563,200,16498,10
15564,200,19775,9
15565,201,20,-1
15566,201,59,-1
15567,201,64,8
15568,201,65,8
15569,201,97,9
15570,201,100,8
15571,201,101,9
15572,201,120,-1
15573,201,122,7
15574,201,142,9
15575,201,154,8
15576,201,164,10
15577,201,174,8
15578,201,199,10
15579,201,202,9
15580,201,204,7
15581,201,228,9
15582,201,249,7
15583,201,288,-1
15584,201,368,-1
15585,201,387,9
15586,201,389,-1
15587,201,391,8
15588,201,413,-1
15589,201,431,10
15590,201,435,9
15591,201,442,10
15592,201,445,7
15593,201,448,8
15594,201,514,7
15595,201,521,7
15596,201,523,10
15597,201,527,-1
15598,201,530,7
15599,201,534,8
15600,201,535,8
15601,201,543,8
15602,201,552,10
15603,201,564,-1
15604,201,603,7
15605,201,687,7
15606,201,732,9
15607,201,740,-1
15608,201,760,9
15609,201,789,-1
15610,201,830,-1
15611,201,854,9
15612,201,932,-1
15613,201,934,7
15614,201,936,10
15615,201,972,-1
15616,201,1050,-1
15617,201,1110,7
15618,201,1121,-1
15619,201,1132,-1
15620,201,1135,-1
15621,201,1172,8
15622,201,1174,8
15623,201,1192,9
15624,201,1202,-1
15625,201,1212,-1
15626,201,1250,8
15627,201,1313,-1
15628,201,1386,-1
15629,201,1387,-1
15630,201,1388,-1
15631,201,1401,-1
15632,201,1408,7
15633,201,1526,-1
15634,201,1535,9
15635,201,1563,9
15636,201,1565,-1
15637,201,1594,7
15638,201,1688,7
15639,201,1689,8
15640,201,1719,7
15641,201,1780,-1
15642,201,1889,7
15643,201,1929,-1
15644,201,1954,9
15645,201,1965,9
15646,201,1991,-1
15647,201,2105,7
15648,201,2135,-1
15649,201,2136,-1
15650,201,2186,-1
15651,201,2275,6
15652,201,2276,6
15653,201,2324,-1
15654,201,2327,-1
15655,201,2329,-1
15656,201,2335,-1
15657,201,2370,-1
15658,201,2378,-1
15659,201,2394,-1
15660,201,2432,-1
15661,201,2523,9
15662,201,2593,-1
15663,201,2798,-1
15664,201,2841,-1
15665,201,2847,-1
15666,201,2852,-1
15667,201,2858,-1
15668,201,2859,-1
15669,201,2862,-1
15670,201,2866,-1
15671,201,2868,-1
15672,201,2869,-1
15673,201,2871,-1
15674,201,2873,-1
15675,201,2890,7
15676,201,2896,-1
15677,201,2955,-1
15678,201,2985,-1
15679,201,3011,-1
15680,201,3048,-1
15681,201,3062,-1
15682,201,3102,-1
15683,201,3160,-1
15684,201,3166,-1
15685,201,3174,8
15686,201,3250,-1
15687,201,3439,-1
15688,201,3479,-1
15689,201,3559,-1
15690,201,3560,-1
15691,201,3581,-1
15692,201,3622,-1
15693,201,3652,-1
15694,201,3679,-1
15695,201,3681,-1
15696,201,3707,-1
15697,201,3711,-1
15698,201,3713,-1
15699,201,3728,-1
15700,201,3729,-1
15701,201,3747,-1
15702,201,3771,-1
15703,201,3782,-1
15704,201,3783,-1
15705,201,3793,-1
15706,201,3918,-1
15707,201,3939,-1
15708,201,3941,-1
15709,201,3944,-1
15710,201,3980,-1
15711,201,3992,-1
15712,201,3995,-1
15713,201,3998,-1
15714,201,4004,-1
15715,201,4010,-1
15716,201,4026,-1
15717,201,4028,8
15718,201,4057,-1
15719,201,4262,6
15720,201,4280,-1
15721,201,4282,-1
15722,201,4358,-1
15723,201,4365,-1
15724,201,4399,-1
15725,201,4480,-1
15726,201,4502,-1
15727,201,4548,-1
15728,201,4581,-1
15729,201,4600,-1
15730,201,4714,-1
15731,201,4732,-1
15732,201,4763,-1
15733,201,4789,9
15734,201,4816,-1
15735,201,4884,-1
15736,201,5034,-1
15737,201,5054,-1
15738,201,5109,-1
15739,201,5177,-1
15740,201,5194,-1
15741,201,5204,-1
15742,201,5205,-1
15743,201,5209,-1
15744,201,5210,-1
15745,201,5211,-1
15746,201,5213,-1
15747,201,5233,8
15748,201,5316,-1
15749,201,5347,-1
15750,201,5424,-1
15751,201,5427,-1
15752,201,5464,-1
15753,201,5568,-1
15754,201,5643,-1
15755,201,5651,-1
15756,201,5684,-1
15757,201,5686,-1
15758,201,5702,10
15759,201,5743,-1
15760,201,5762,-1
15761,201,5959,-1
15762,201,5993,-1
15763,201,6046,-1
15764,201,6178,-1
15765,201,6205,8
15766,201,6286,-1
15767,201,6324,8
15768,201,6325,-1
15769,201,6344,-1
15770,201,6402,-1
15771,201,6465,-1
15772,201,6547,9
15773,201,6590,-1
15774,201,6610,-1
15775,201,6685,-1
15776,201,6686,-1
15777,201,6690,-1
15778,201,6691,-1
15779,201,6694,-1
15780,201,6787,-1
15781,201,6893,-1
15782,201,6986,-1
15783,201,7053,-1
15784,201,7088,-1
15785,201,7262,-1
15786,201,7268,-1
15787,201,7276,-1
15788,201,7411,-1
15789,201,7458,-1
15790,201,7581,-1
15791,201,7582,-1
15792,201,7583,-1
15793,201,7611,-1
15794,201,7612,-1
15795,201,7662,9
15796,201,7695,-1
15797,201,7708,-1
15798,201,7712,-1
15799,201,7730,-1
15800,201,7768,8
15801,201,7969,-1
15802,201,8074,-1
15803,201,8110,-1
15804,201,8111,-1
15805,201,8141,7
15806,201,8291,-1
15807,201,8292,-1
15808,201,8293,-1
15809,201,8457,-1
15810,201,8651,-1
15811,201,8652,-1
15812,201,8654,-1
15813,201,8837,-1
15814,201,8861,-1
15815,201,8908,8
15816,201,8918,-1
15817,201,9008,-1
15818,201,9009,-1
15819,201,9062,8
15820,201,9107,-1
15821,201,9211,-1
15822,201,9287,-1
15823,201,9308,-1
15824,201,9309,-1
15825,201,9310,-1
15826,201,9311,-1
15827,201,9312,-1
15828,201,9322,-1
15829,201,9326,-1
15830,201,9328,-1
15831,201,9335,-1
15832,201,9434,-1
15833,201,9435,-1
15834,201,9467,-1
15835,201,9479,9
15836,201,9487,-1
15837,201,9515,-1
15838,201,9545,-1
15839,201,9588,-1
15840,201,9638,-1
15841,201,9718,-1
15842,201,9721,-1
15843,201,9778,-1
15844,201,9849,-1
15845,201,9904,-1
15846,201,9911,-1
15847,201,9939,-1
15848,201,9968,-1
15849,201,9970,-1
15850,201,9979,-1
15851,201,10067,9
15852,201,10076,7
15853,201,10101,-1
15854,201,10286,-1
15855,201,10325,-1
15856,201,10327,-1
15857,201,10380,-1
15858,201,10392,-1
15859,201,10408,-1
15860,201,10417,-1
15861,201,10419,-1
15862,201,10420,-1
15863,201,10421,-1
15864,201,10447,8
15865,201,10457,-1
15866,201,10458,-1
15867,201,10490,9
15868,201,10546,-1
15869,201,10553,-1
15870,201,10570,-1
15871,201,10590,-1
15872,201,10668,-1
15873,201,10681,9
15874,201,10683,-1
15875,201,10694,-1
15876,201,10764,-1
15877,201,10770,-1
15878,201,10779,-1
15879,201,10792,-1
15880,201,10827,-1
15881,201,10851,-1
15882,201,10906,-1
15883,201,10923,8
15884,201,10938,-1
15885,201,11009,-1
15886,201,11031,-1
15887,201,11065,-1
15888,201,11067,-1
15889,201,11111,10
15890,201,11185,-1
15891,201,11241,9
15892,201,11321,-1
15893,201,11349,-1
15894,201,11467,-1
15895,201,11523,-1
15896,201,11701,10
15897,201,11745,-1
15898,201,11747,-1
15899,201,11749,-1
15900,201,11751,8
15901,201,11807,-1
15902,201,11815,-1
15903,201,11827,-1
15904,201,11855,-1
15905,201,11879,-1
15906,201,11969,-1
15907,201,11997,-1
15908,201,12055,-1
15909,201,12059,-1
15910,201,12143,-1
15911,201,12355,-1
15912,201,12375,-1
15913,201,12581,-1
15914,201,12959,-1
15915,201,12995,-1
15916,201,12997,-1
15917,201,13019,-1
15918,201,13219,-1
15919,201,13221,-1
15920,201,13223,-1
15921,201,13325,-1
15922,201,13667,7
15923,201,13785,-1
15924,201,13807,-1
15925,201,13835,-1
15926,201,13937,-1
15927,201,14047,-1
15928,201,14127,-1
15929,201,14293,-1
15930,201,14345,9
15931,201,14373,9
15932,201,14379,-1
15933,201,14539,-1
15934,201,14543,-1
15935,201,14657,-1
15936,201,14659,-1
15937,201,14661,-1
15938,201,14807,-1
15939,201,14991,-1
15940,201,14993,-1
15941,201,14995,-1
15942,201,15037,7
15943,201,15051,-1
15944,201,15097,-1
15945,201,15537,-1
15946,201,15539,-1
15947,201,15793,8
15948,201,15839,-1
15949,201,15841,-1
15950,201,15845,-1
15951,201,15867,-1
15952,201,16009,9
15953,201,16011,-1
15954,201,16059,-1
15955,201,16067,-1
15956,201,16091,-1
15957,201,16157,7
15958,201,16419,-1
15959,201,16472,-1
15960,201,16474,-1
15961,201,16476,-1
15962,201,16592,10
15963,201,16638,-1
15964,201,16642,-1
15965,201,16700,-1
15966,201,16870,-1
15967,201,16890,9
15968,201,16914,-1
15969,201,17247,7
15970,201,17251,-1
15971,201,17505,7
15972,201,17537,-1
15973,201,17539,-1
15974,201,17541,-1
15975,201,17543,-1
15976,201,17651,-1
15977,201,17745,-1
15978,201,17867,-1
15979,201,18041,8
15980,201,18411,8
15981,201,18455,-1
15982,201,18525,-1
15983,201,18653,-1
15984,201,18655,-1
15985,201,18691,-1
15986,201,18893,9
15987,201,18959,-1
15988,201,19051,-1
15989,201,19101,-1
15990,201,19117,8
15991,201,19283,-1
15992,201,19315,-1
15993,201,19367,9
15994,201,19523,-1
15995,201,19629,-1
15996,201,19769,-1
15997,201,19841,-1
15998,201,19857,-1
15999,201,20053,-1
16000,201,20187,-1
16001,201,20365,-1
16002,201,20377,-1
16003,201,20423,10
16004,201,20457,-1
16005,201,20533,-1
16006,201,20689,9
16007,201,20757,-1
16008,201,20801,-1
16009,201,20849,-1
16010,201,20995,-1
16011,201,21059,-1
16012,201,21097,-1
16013,201,21335,-1
16014,201,21363,-1
16015,201,21573,-1
16016,201,21597,-1
16017,201,21829,-1
16018,201,22039,-1
16019,201,22057,-1
16020,201,22347,-1
16021,201,22655,-1
16022,201,23033,-1
16023,201,23047,-1
16024,201,23101,-1
16025,201,23171,-1
16026,201,23209,-1
16027,201,23477,-1
16028,201,24021,-1
16029,201,24271,-1
16030,201,24317,-1
16031,201,24377,-1
16032,201,24453,-1
16033,201,24459,-1
16034,201,24745,-1
16035,201,24833,-1
16036,201,24849,-1
16037,201,24919,-1
16038,201,24921,-1
16039,201,25013,8
16040,201,25055,-1
16041,201,25183,-1
16042,201,25667,-1
16043,201,25859,-1
16044,201,25877,-1
16045,201,26243,-1
16046,201,27413,-1
16047,201,27441,-1
16048,201,27879,-1
16049,201,28309,-1
16050,201,28313,-1
16051,201,28497,-1
16052,201,28625,-1
16053,201,29083,-1
16054,201,29573,-1
16055,201,29575,-1
16056,201,29705,-1
16057,201,29730,-1
16058,201,29803,9
16059,201,29915,-1
16060,201,30240,-1
16061,201,30243,-1
16062,201,30702,-1
16063,201,30714,-1
16064,201,30812,-1
16065,201,30911,-1
16066,201,30948,-1
16067,201,31043,-1
16068,201,31118,-1
16069,201,31138,-1
16070,201,31424,-1
16071,201,31452,-1
16072,201,31478,10
16073,201,31710,-1
16074,201,32189,-1
16075,201,32485,-1
16076,201,32879,-1
16077,201,33028,-1
16078,201,33558,-1
16079,202,15,7
16080,202,18,8
16081,202,20,6
16082,202,22,-1
16083,202,71,8
16084,202,72,7
16085,202,73,7
16086,202,101,7
16087,202,102,8
16088,202,135,7
16089,202,170,8
16090,202,185,8
16091,202,186,8
16092,202,187,7
16093,202,195,8
16094,202,196,5
16095,202,226,6
16096,202,245,9
16097,202,263,9
16098,202,264,8
16099,202,265,8
16100,202,267,7
16101,202,269,8
16102,202,355,7
16103,202,356,7
16104,202,390,7
16105,202,443,8
16106,202,524,4
16107,202,813,9
16108,202,853,8
16109,202,1195,7
16110,202,1482,7
16111,202,1530,6
16112,202,1535,9
16113,202,1559,8
16114,202,1575,10
16115,202,1604,7
16116,202,1689,9
16117,202,1691,9
16118,202,1840,7
16119,202,2025,9
16120,202,2034,9
16121,202,2129,5
16122,202,2167,8
16123,202,2236,7
16124,202,2787,7
16125,202,2904,10
16126,202,3457,5
16127,202,3470,8
16128,202,3712,7
16129,202,4181,10
16130,202,4186,7
16131,202,4224,8
16132,202,4722,6
16133,202,4752,5
16134,202,5040,8
16135,202,5081,10
16136,202,5258,9
16137,202,5630,8
16138,202,5682,8
16139,202,5941,10
16140,202,6372,6
16141,202,6547,7
16142,202,6572,6
16143,202,6573,8
16144,202,6746,8
16145,202,6773,7
16146,202,6880,6
16147,202,7054,8
16148,202,7338,9
16149,202,7647,7
16150,202,7661,6
16151,202,8425,7
16152,202,8525,6
16153,202,8676,8
16154,202,8861,5
16155,202,9074,7
16156,202,9919,7
16157,202,10162,9
16158,202,10719,7
16159,202,10800,7
16160,202,11179,8
16161,202,11241,5
16162,202,11319,7
16163,202,11371,7
16164,202,11597,8
16165,202,11633,7
16166,202,11703,7
16167,202,11757,7
16168,202,11759,7
16169,202,11887,8
16170,202,12859,8
16171,202,12967,3
16172,202,13585,5
16173,202,13759,6
16174,202,14075,9
16175,202,14227,7
16176,202,14289,8
16177,202,14345,6
16178,202,14397,7
16179,202,14813,9
16180,202,14837,6
16181,202,14967,7
16182,202,15059,7
16183,202,15315,9
16184,202,15583,7
16185,202,15809,7
16186,202,16498,9
16187,202,16524,7
16188,203,746,8
16189,203,853,-1
16190,203,2034,9
16191,203,2159,-1
16192,203,2923,-1
16193,203,3092,10
16194,203,3375,-1
16195,203,3887,-1
16196,203,4814,10
16197,203,5114,10
16198,203,5262,-1
16199,203,5680,8
16200,203,6553,10
16201,203,7054,9
16202,203,7593,-1
16203,203,7720,-1
16204,203,7791,8
16205,203,8063,10
16206,203,8634,-1
16207,203,8768,-1
16208,203,9761,-1
16209,203,9926,10
16210,203,11111,-1
16211,203,11123,10
16212,203,11757,9
16213,203,11771,10
16214,203,12695,-1
16215,203,14227,9
16216,203,14289,6
16217,203,15605,-1
16218,203,15771,-1
16219,203,15895,-1
16220,203,16035,8
16221,203,16498,-1
16222,203,16866,-1
16223,203,16894,-1
16224,203,17513,-1
16225,203,18153,-1
16226,203,18177,-1
16227,203,18179,-1
16228,203,18507,10
16229,203,20431,-1
16230,203,20457,-1
16231,203,20507,-1
16232,203,22265,-1
16233,203,23289,-1
16234,203,24277,-1
16235,203,30123,-1
16236,204,853,9
16237,204,3457,8
16238,204,3470,7
16239,204,4752,9
16240,204,5671,10
16241,204,10884,9
16242,204,11771,7
16243,204,15051,8
16244,204,16123,8
16245,204,16894,7
16246,204,16918,7
16247,204,18507,7
16248,204,19111,7
16249,204,19363,7
16250,204,20583,8
16251,204,22265,8
16252,204,27989,8
16253,204,28171,8
16254,204,28891,8
16255,204,32282,8
16256,204,32526,10
16257,205,3455,4
16258,205,6547,9
16259,205,7059,7
16260,205,8425,9
16261,205,9181,4
16262,205,9875,10
16263,205,11285,5
16264,205,13663,4
16265,205,14467,8
16266,206,202,10
16267,206,1023,10
16268,206,3092,8
16269,206,4898,9
16270,206,5114,9
16271,206,6707,5
16272,206,9756,10
16273,206,10161,9
16274,207,3588,-1
16275,207,4224,-1
16276,207,5081,8
16277,207,5530,-1
16278,207,6702,8
16279,207,9253,9
16280,207,9919,-1
16281,207,9989,9
16282,207,10620,7
16283,207,11757,8
16284,207,14345,-1
16285,208,6,7
16286,208,43,6
16287,208,47,4
16288,208,185,9
16289,208,225,4
16290,208,300,5
16291,208,317,7
16292,208,537,7
16293,208,568,10
16294,208,813,8
16295,208,849,10
16296,208,979,6
16297,208,998,9
16298,208,1043,6
16299,208,1361,5
16300,208,1362,8
16301,208,1943,9
16302,208,2236,10
16303,208,2263,9
16304,208,4382,8
16305,208,5081,10
16306,208,5118,7
16307,208,5355,9
16308,208,6634,9
16309,208,7311,10
16310,208,9745,8
16311,208,10702,6
16312,208,12115,3
16313,208,14407,5
16314,208,14741,9
16315,208,16934,8
16316,208,18153,9
16317,208,18507,7
16318,208,18671,8
16319,208,18679,10
16320,208,18767,9
16321,208,19365,10
16322,208,19855,6
16323,208,20159,8
16324,208,20507,10
16325,208,20689,9
16326,208,21603,8
16327,208,22123,8
16328,209,1,6
16329,209,20,9
16330,209,30,6
16331,209,164,9
16332,209,199,7
16333,209,226,9
16334,209,578,9
16335,209,1535,8
16336,209,1575,8
16337,209,1689,9
16338,209,2904,8
16339,209,2966,7
16340,209,5114,9
16341,209,6547,8
16342,209,9253,9
16343,209,9756,8
16344,209,10087,10
16345,209,10620,8
16346,209,11741,10
16347,209,11757,8
16348,209,13125,9
16349,209,16498,10
16350,210,1,10
16351,210,15,10
16352,210,16,9
16353,210,20,10
16354,210,50,7
16355,210,60,9
16356,210,68,8
16357,210,71,9
16358,210,73,9
16359,210,79,7
16360,210,174,5
16361,210,180,9
16362,210,181,10
16363,210,189,8
16364,210,190,-1
16365,210,195,8
16366,210,198,8
16367,210,205,9
16368,210,223,10
16369,210,225,8
16370,210,226,9
16371,210,237,10
16372,210,241,5
16373,210,246,9
16374,210,248,7
16375,210,355,8
16376,210,390,8
16377,210,469,9
16378,210,481,10
16379,210,502,8
16380,210,527,10
16381,210,550,9
16382,210,552,10
16383,210,587,9
16384,210,813,10
16385,210,849,7
16386,210,857,9
16387,210,880,7
16388,210,889,9
16389,210,891,8
16390,210,940,8
16391,210,987,7
16392,210,1086,9
16393,210,1127,7
16394,210,1195,9
16395,210,1210,9
16396,210,1218,7
16397,210,1250,6
16398,210,1313,7
16399,210,1482,9
16400,210,1519,9
16401,210,1543,8
16402,210,1559,10
16403,210,1564,8
16404,210,1565,8
16405,210,1575,10
16406,210,1581,7
16407,210,1588,8
16408,210,1604,10
16409,210,1606,8
16410,210,1691,8
16411,210,1698,10
16412,210,1710,9
16413,210,1722,9
16414,210,1816,8
16415,210,1840,9
16416,210,1965,7
16417,210,2002,10
16418,210,2034,10
16419,210,2104,9
16420,210,2108,9
16421,210,2129,8
16422,210,2167,9
16423,210,2472,8
16424,210,2494,8
16425,210,2787,8
16426,210,2904,10
16427,210,2924,8
16428,210,2926,9
16429,210,2966,9
16430,210,3229,9
16431,210,3230,9
16432,210,3299,2
16433,210,3342,8
16434,210,3455,9
16435,210,3467,8
16436,210,3470,9
16437,210,3503,7
16438,210,3572,8
16439,210,3594,8
16440,210,3712,8
16441,210,3731,6
16442,210,4063,9
16443,210,4087,9
16444,210,4177,8
16445,210,4181,9
16446,210,4186,9
16447,210,4224,9
16448,210,4415,8
16449,210,4477,9
16450,210,4654,7
16451,210,4744,8
16452,210,4884,9
16453,210,4975,8
16454,210,4999,9
16455,210,5081,10
16456,210,5114,10
16457,210,5277,9
16458,210,5341,10
16459,210,5342,9
16460,210,5507,10
16461,210,5530,8
16462,210,5682,8
16463,210,5734,-1
16464,210,5781,10
16465,210,5909,8
16466,210,5940,9
16467,210,5958,10
16468,210,6023,8
16469,210,6033,10
16470,210,6045,9
16471,210,6166,9
16472,210,6201,8
16473,210,6205,8
16474,210,6324,8
16475,210,6347,10
16476,210,6500,6
16477,210,6512,7
16478,210,6547,10
16479,210,6676,9
16480,210,6702,10
16481,210,6772,8
16482,210,7054,10
16483,210,7088,9
16484,210,7148,9
16485,210,7590,7
16486,210,7593,8
16487,210,7647,8
16488,210,7769,8
16489,210,7817,8
16490,210,8038,8
16491,210,8074,9
16492,210,8086,10
16493,210,8407,10
16494,210,8424,9
16495,210,8514,8
16496,210,8516,10
16497,210,8525,10
16498,210,8532,10
16499,210,8536,9
16500,210,8630,8
16501,210,8675,9
16502,210,8841,10
16503,210,8934,7
16504,210,9074,8
16505,210,9107,7
16506,210,9181,9
16507,210,9201,8
16508,210,9252,8
16509,210,9330,8
16510,210,9379,9
16511,210,9465,8
16512,210,9471,10
16513,210,9513,10
16514,210,9656,9
16515,210,9724,8
16516,210,9736,6
16517,210,9790,9
16518,210,9863,10
16519,210,9919,10
16520,210,9922,7
16521,210,9936,9
16522,210,9989,10
16523,210,10079,7
16524,210,10080,10
16525,210,10110,9
16526,210,10155,9
16527,210,10213,8
16528,210,10396,9
16529,210,10397,7
16530,210,10447,10
16531,210,10465,6
16532,210,10578,8
16533,210,10611,6
16534,210,10620,9
16535,210,10719,9
16536,210,10790,10
16537,210,10793,10
16538,210,10805,9
16539,210,10928,6
16540,210,11013,8
16541,210,11021,8
16542,210,11061,9
16543,210,11111,8
16544,210,11319,9
16545,210,11359,8
16546,210,11433,9
16547,210,11499,9
16548,210,11597,9
16549,210,11617,10
16550,210,11633,9
16551,210,11665,8
16552,210,11697,8
16553,210,11703,5
16554,210,11757,10
16555,210,11759,8
16556,210,11761,6
16557,210,11763,8
16558,210,11771,9
16559,210,11783,8
16560,210,11785,8
16561,210,11813,9
16562,210,11837,7
16563,210,11843,9
16564,210,11887,10
16565,210,11933,9
16566,210,12049,8
16567,210,12175,9
16568,210,12189,8
16569,210,12293,9
16570,210,12477,9
16571,210,12531,9
16572,210,12549,8
16573,210,12729,10
16574,210,13161,9
16575,210,13357,9
16576,210,13367,6
16577,210,13535,10
16578,210,13601,9
16579,210,13655,8
16580,210,13663,9
16581,210,13759,10
16582,210,13851,8
16583,210,14075,10
16584,210,14093,7
16585,210,14199,4
16586,210,14345,9
16587,210,14513,10
16588,210,14527,7
16589,210,14741,10
16590,210,14749,8
16591,210,14811,8
16592,210,14813,9
16593,210,14833,8
16594,210,14967,9
16595,210,15039,9
16596,210,15225,8
16597,210,15315,9
16598,210,15379,9
16599,210,15451,10
16600,210,15583,8
16601,210,15809,8
16602,210,16011,10
16603,210,16067,9
16604,210,16099,8
16605,210,16335,6
16606,210,16385,7
16607,210,16498,10
16608,210,16524,8
16609,210,16668,9
16610,210,16742,8
16611,210,16870,10
16612,210,16894,9
16613,210,16918,10
16614,210,16934,8
16615,210,17074,10
16616,210,17115,8
16617,210,17247,9
16618,210,17265,7
16619,210,17729,9
16620,210,17741,7
16621,210,17827,8
16622,210,17895,10
16623,210,18095,6
16624,210,18115,10
16625,210,18153,10
16626,210,18195,6
16627,210,18247,6
16628,210,18277,9
16629,210,18295,9
16630,210,18393,8
16631,210,18497,8
16632,210,18671,8
16633,210,18677,9
16634,210,18767,7
16635,210,18897,10
16636,210,19151,6
16637,210,19163,8
16638,210,19221,10
16639,210,19291,9
16640,210,19363,10
16641,210,19685,7
16642,210,19815,9
16643,210,20031,8
16644,210,20507,10
16645,210,20541,8
16646,210,20689,9
16647,210,20785,9
16648,210,20787,9
16649,210,20847,9
16650,210,21033,7
16651,210,21085,9
16652,210,21177,7
16653,210,21185,9
16654,210,21327,7
16655,210,21405,9
16656,210,21431,8
16657,210,21437,7
16658,210,21561,8
16659,210,21863,9
16660,210,21881,8
16661,210,21995,8
16662,210,22043,10
16663,210,22147,10
16664,210,22199,9
16665,210,22433,9
16666,210,22663,8
16667,210,22729,8
16668,210,22777,10
16669,210,22865,9
16670,210,22877,8
16671,210,23233,8
16672,210,23273,10
16673,210,23277,8
16674,210,23281,7
16675,210,23421,10
16676,210,23847,10
16677,210,24133,8
16678,210,24415,10
16679,210,24455,9
16680,210,24703,7
16681,210,24913,9
16682,210,25013,8
16683,210,25157,9
16684,210,25159,9
16685,210,25183,10
16686,210,25283,6
16687,210,25397,8
16688,210,25687,10
16689,210,26243,9
16690,210,27631,8
16691,210,27663,9
16692,210,27775,8
16693,210,27787,9
16694,210,28069,9
16695,210,28121,9
16696,210,28171,10
16697,210,28497,7
16698,210,28677,9
16699,210,28755,9
16700,210,28819,9
16701,210,28907,9
16702,210,28927,9
16703,210,28979,10
16704,210,28999,9
16705,210,29095,9
16706,210,29786,10
16707,210,30240,10
16708,210,30276,10
16709,210,30296,9
16710,210,30307,9
16711,210,30363,9
16712,210,30503,10
16713,210,30544,7
16714,210,30831,-1
16715,210,31043,9
16716,210,31240,10
16717,210,31338,9
16718,210,31442,9
16719,210,31637,8
16720,210,31711,9
16721,210,31764,8
16722,210,31859,9
16723,210,31964,9
16724,210,32108,9
16725,210,32282,8
16726,210,32370,9
16727,210,32551,10
16728,210,33142,8
16729,211,106,7
16730,211,164,7
16731,211,199,9
16732,211,813,7
16733,211,849,6
16734,211,877,10
16735,211,1535,9
16736,211,1575,9
16737,211,1818,9
16738,211,1887,7
16739,211,2236,8
16740,211,2904,8
16741,211,2924,6
16742,211,3457,7
16743,211,4224,6
16744,211,4752,5
16745,211,4898,7
16746,211,6707,6
16747,211,6880,8
16748,211,7311,9
16749,211,7724,5
16750,211,7817,7
16751,211,8876,6
16752,211,9253,8
16753,211,9919,8
16754,211,10620,7
16755,211,13535,7
16756,211,13601,6
16757,211,14289,5
16758,211,15809,7
16759,211,16498,10
16760,211,20507,7
16761,211,22319,9
16762,211,22535,7
16763,211,27899,7
16764,211,28223,-1
16765,211,31043,7
16766,212,15085,9
16767,213,61,8
16768,213,120,9
16769,213,154,10
16770,213,226,10
16771,213,243,8
16772,213,249,9
16773,213,427,10
16774,213,527,10
16775,213,940,9
16776,213,1218,8
16777,213,1535,10
16778,213,1699,10
16779,213,2034,9
16780,213,2926,9
16781,213,3092,10
16782,213,3470,9
16783,213,3588,10
16784,213,4181,10
16785,213,4814,10
16786,213,4898,10
16787,213,5081,10
16788,213,5525,10
16789,213,6205,10
16790,213,6347,10
16791,213,6702,10
16792,213,6746,10
16793,213,6793,10
16794,213,6880,10
16795,213,7054,9
16796,213,7059,10
16797,213,8063,10
16798,213,8074,10
16799,213,8516,10
16800,213,9366,9
16801,213,9367,9
16802,213,9656,10
16803,213,9919,10
16804,213,9926,10
16805,213,9982,10
16806,213,10321,9
16807,213,10456,-1
16808,213,10620,9
16809,213,10793,10
16810,213,11111,10
16811,213,11123,10
16812,213,11285,10
16813,213,11499,10
16814,213,11597,10
16815,213,11757,10
16816,213,11771,10
16817,213,12461,9
16818,213,12711,9
16819,213,13055,10
16820,213,14227,10
16821,213,14289,10
16822,213,15085,1
16823,213,16035,10
16824,213,16916,10
16825,214,20,7
16826,214,199,9
16827,214,226,5
16828,214,245,10
16829,214,270,7
16830,214,382,8
16831,214,442,9
16832,214,523,9
16833,214,578,6
16834,214,790,6
16835,214,936,7
16836,214,1535,9
16837,214,1575,7
16838,214,2144,8
16839,214,2904,10
16840,214,3702,10
16841,214,4063,8
16842,214,5081,7
16843,214,5277,10
16844,214,5680,7
16845,214,6114,9
16846,214,6547,10
16847,214,6880,7
16848,214,7054,9
16849,214,7593,7
16850,214,8074,10
16851,214,8675,7
16852,214,8841,8
16853,214,9355,8
16854,214,9367,8
16855,214,9515,10
16856,214,10172,8
16857,214,10209,8
16858,214,10418,6
16859,214,10620,7
16860,214,10790,8
16861,214,11111,7
16862,214,11617,9
16863,214,11757,10
16864,214,11763,7
16865,214,11771,10
16866,214,11785,9
16867,214,13357,7
16868,214,14741,10
16869,214,14833,6
16870,214,15037,4
16871,214,15437,7
16872,214,15451,8
16873,214,15487,9
16874,214,15687,7
16875,214,15879,8
16876,214,16498,9
16877,214,16894,10
16878,214,18671,10
16879,214,18713,8
16880,214,19391,1
16881,214,19669,8
16882,214,19855,9
16883,214,20021,7
16884,214,20555,4
16885,214,20847,4
16886,214,21797,6
16887,214,21881,6
16888,214,24415,10
16889,215,226,9
16890,215,249,10
16891,215,2025,9
16892,215,4182,8
16893,215,4581,8
16894,215,5034,9
16895,215,6573,9
16896,215,6746,9
16897,215,6880,10
16898,215,7338,8
16899,215,10620,10
16900,215,11111,9
16901,215,11757,10
16902,215,15809,10
16903,215,16762,10
16904,215,18153,9
16905,215,21353,8
16906,215,21881,10
16907,215,22199,10
16908,215,22319,10
16909,215,23283,10
16910,216,199,10
16911,216,226,7
16912,216,523,9
16913,216,857,9
16914,216,1535,8
16915,216,1726,7
16916,216,2001,10
16917,216,3636,6
16918,216,4224,9
16919,216,6547,9
16920,216,6702,7
16921,216,6772,9
16922,216,7745,8
16923,216,8074,8
16924,216,8460,8
16925,216,8514,9
